id,date,user,location,text
1376157205259554818,2021-03-28 13:00:20,SocialvsDoctor,"Rock Island, IL","Check out this article from USA TODAY:

COVID-19 impact: Work from home more appealing than return to ‘business as… https://t.co/AfrgTdEyri"
1376157150792286213,2021-03-28 13:00:07,Wes1WHS,,"After almost a year of working remotely, see what these CEOs have found works best for their teams. https://t.co/MHVT7PXOk0"
1376157144060465156,2021-03-28 13:00:05,pritenmodi,"Troy, MI",The hybrid headscratcher. The past year has been relatively easy for #CHROs—at least when compared to what comes ne… https://t.co/KULo1UvcSx
1376156470551662592,2021-03-28 12:57:24,GraemeHighland1,,"@LassieLmr @homelesshorse I agree 💯 this Alba thing is a total deception.
I cannot imagine what the women that had… https://t.co/XTeKHn4R9B"
1376156360874729473,2021-03-28 12:56:58,buzz_chronicles,,"@Slaweezy Namaste! Pleasure is mine. Original tweet by @chris_herd: ""I've spoken to 2,000+ people about remote work… https://t.co/Jh47hSW4Yl"
1376156174932975621,2021-03-28 12:56:14,alert_insecure,Finland,@MalwareTechBlog Wow! An amazing $1.25 of pay increase in 3 years. Meanwhile interns in some industries make close… https://t.co/JuVcQl8lj4
1376155939938693126,2021-03-28 12:55:18,theeuanreid,"Scotland, United Kingdom",From AI to Zoom: How the Covid-19 pandemic permanently changed remote work - Vox https://t.co/0i32tvB6BN
1376155871630274562,2021-03-28 12:55:02,VirtualVocation,,"With Maine’s burgeoning remote work scene, now is the time to start your virtual career. Virtual Vocations has all… https://t.co/iIvoIjoB2y"
1376155840873398276,2021-03-28 12:54:54,CompSciEmma,United Kingdom,"@bevgibbs @GC_Wood Our students have continued to have good success securing placements, with the vast majority of… https://t.co/1QNs82QPmx"
1376155462396182528,2021-03-28 12:53:24,mrs_djah,Londonderry ,@WestminsterWAG Great column. Love the part about the use of ‘remote’. My pet hate is the overuse of ‘impact’ by pe… https://t.co/VZByDQtxrF
1376155186348056579,2021-03-28 12:52:18,linuxjobber,"Columbia, MD","We are seeking a Part-Time 
Linux Systems Administration Instructor
to work nights and Weekends
N100k per class
work from anywhere (remote)"
1376154964943196161,2021-03-28 12:51:26,BearsPhotos,"Kilmore, Victoria",So even tho it was a REMOTE house inspection this bright spark thought let’s put a couple of solid days into gettin… https://t.co/I6xiKm6bXi
1376154743937003526,2021-03-28 12:50:33,jobsdotwales,"Wales, United Kingdom","New Job Vacancy -  Financial Accountant - Bootle and remote - Bootle, Merseyside - £277.50 Per Day: SmartSourcing a… https://t.co/nXPuVFZnJk"
1376154285654822912,2021-03-28 12:48:44,Jonswi27,"Clarence Center, NY","@Super70sSports Had to, otherwise the volume remote wouldn’t work"
1376153680270000133,2021-03-28 12:46:19,CxoMe,,"Global market report from @barracuda reveals the struggle to protect the explosion of #Office365 #data
#security… https://t.co/zO8VNFoqD8"
1376152955011928067,2021-03-28 12:43:26,BDHEnt,"North London, UK",Work remotely for a year on the Caribbean island of Montserrat  https://t.co/21xTeQwHr5 via @lptravelnews
1376152924913594374,2021-03-28 12:43:19,AdiNaren21,,"Great
@SenatorDurbin what about 100,000s of high skilled workers &amp; spouses in discriminatory country of birth backl… https://t.co/WE68xLg2EM"
1376152891732410373,2021-03-28 12:43:11,prince_darien,"London, England, UK",Work remotely for a year on the Caribbean island of Montserrat  https://t.co/za2FDPfJOH via @lptravelnews
1376152115308023813,2021-03-28 12:40:06,E2Exchange,United Kingdom,Open-book management is a proven strategy towards introducing your employees to the financial part of business.… https://t.co/TaA04ekDut
1376151907954212869,2021-03-28 12:39:17,jenniferwarawa,"Dallas, TX + Calgary, AB","When the pandemic hit, companies scrambled to enable a remote workforce. Going forward, they're investing in tech a… https://t.co/9diPx1JUzm"
1376151296533741575,2021-03-28 12:36:51,LauraALandro,,My story today in @WSJ: The valuable lessons learned about virtual health care during the #COVID19 pandemic pivot t… https://t.co/PV91PoTwmQ
1376151147858255878,2021-03-28 12:36:15,Bill_George,"Minneapolis, MN",Be sure to join my discussion with Professor @tsedal this Tuesday from 2-3pm ET on LinkedIn Live. We'll be talking… https://t.co/MgB72sqicM
1376149664139972610,2021-03-28 12:30:22,Vegas4you2,,@wiill64 That sucks I was hoping for an easier way to play the last story than trying to work out Wii Remote emulation
1376149329602211847,2021-03-28 12:29:02,TimothyMRoss,"Arlington, VA","As much of the workforce has shifted to #RemoteWorking this past year, many have also struggled to find a work-life… https://t.co/5kYkjAnZhZ"
1376148320582828032,2021-03-28 12:25:01,livability,"Franklin, TN",Want to start — or continue — working from home? Here are 20 careers with tons of work-from-home opportunities. https://t.co/BQxdYxSJe7
1376147842549567491,2021-03-28 12:23:07,arbeitnow,,Looking to work as Especialista em e-mail Marketing? #B2B #FullTimeRemote #Remote #hiring #jobs 👇 https://t.co/nMpzjUac27
1376147318143995905,2021-03-28 12:21:02,jobmote,"Remote, Anywhere",FT Customer Care Specialist - Work From Home: [Customer Service / Remote] - Anywhere in U.S. / Mon-Fri 11:30am-8pm… https://t.co/tS6YTpWgVT
1376147316827033604,2021-03-28 12:21:02,jobmote,"Remote, Anywhere",FT Work From Home Customer Experience Representative: [Customer Service / Remote] - Michigan Residents Welcome / Be… https://t.co/ksOec1c7Ab
1376147277123833857,2021-03-28 12:20:53,stewie9906,"Philadelphia, PA",The nonstop working-from-home workday has left many employees exhausted and managers wondering how to get everyone… https://t.co/4C5VrlOcLW
1376147074983559169,2021-03-28 12:20:04,codecidedotnet,"Chicago, IL","Distributed and remote work creating a perfect storm for network security teams - Help Net Security
#development… https://t.co/XrH2u8PYmA"
1376146810562084865,2021-03-28 12:19:01,tai_boma,Canada,"Enrico Moretti, Econs professor at UC Berkeley shows a link between location and innovation, why Silicon Valley is… https://t.co/3Guwcc0yEo"
1376146312882688002,2021-03-28 12:17:03,_diginsurance,"New York, New York","As we reach a year of working from home being our new norm, comment some of your tips that helped you get through r… https://t.co/FJYiuckz2g"
1376146251113238534,2021-03-28 12:16:48,GlueResourcing,"Northampton, England","Remote work, rapidly accelerated by the pandemic, is now essential to business success and worker productivity. 

R… https://t.co/PmCab5tbxw"
1376146100596453380,2021-03-28 12:16:12,Dan_Humphreys,Worthing,"@SimonMagus It’ll be mixed. For kids with parents who read with them, help with homework etc it could be counterpro… https://t.co/ruVKOFXfFS"
1376145876092076033,2021-03-28 12:15:19,Robert_A_Wolfe,North Carolina,"@LeahtheMoon Oh, absolutely. 
I am still wondering how management processes are going to cope. 
We have switched, i… https://t.co/RcgZMVvHVU"
1376145443348942849,2021-03-28 12:13:35,emily_etc,"East Midlands, England",@MissPond I am so much more productive at home. Let's be honest it's probably because they want the London cycle of… https://t.co/noqKh023EQ
1376144622674657282,2021-03-28 12:10:20,DarrenFLA,London,"There's afeeling, outside the Goldmans CEO and those parties funded by property companies, that City work culture i… https://t.co/qqexHVZSLt"
1376144285691740161,2021-03-28 12:08:59,hotincleveland,Ohio,"(I emphasize ""in the school building"" because it means that teachers required to remote-teach from school buildings… https://t.co/bfckrug6Kb"
1376144234655453190,2021-03-28 12:08:47,mlammCAS,"Philadelphia, PA ",Tech's hottest job title in 2021? 'Head of remote work' https://t.co/moSNnx7lkQ via @sfchronicle
1376144004413325314,2021-03-28 12:07:52,dbinkowski,"Mayagüez, Puerto Rico",@Mannuel94056273 They're double dipping by also suppressing wages here and moving Puerto Ricans off the island by p… https://t.co/dRnHl1UiQF
1376143540745560064,2021-03-28 12:06:02,alyosha19,Singapore,Commentary: The exodus of high-skilled jobs from superstar cities https://t.co/TfuLyMkTbr https://t.co/CCeSgpmgls
1376143287753474049,2021-03-28 12:05:01,miit_co,"Brisbane, Queensland",Best argument against remote work yet https://t.co/8kJSvLETdE
1376143005409804298,2021-03-28 12:03:54,cybergeekgirl,,1/3 - this is SO me! Although I'm pretty good at stopping work at 5pm-5.30pm to have dinner with and spend time wit… https://t.co/mGZEEkK973
1376142613418491905,2021-03-28 12:02:21,juanblanco76,"Fort Collins, CO","Top Tips For Building a Profitable Remote Work Company   https://t.co/xKI4yBNdbd 
#staffing"
1376142573153189889,2021-03-28 12:02:11,DonArbour1,,The pandemic pivot to telemedicine taught doctors valuable lessons from how to rethink the virtual waiting room to… https://t.co/ZG0iyiBnoQ
1376142122760429571,2021-03-28 12:00:24,protocol,,What new employee or workforce metrics should companies be evaluating in a remote or hybrid work environment? https://t.co/XFzJUnHQKp
1376141644739850246,2021-03-28 11:58:30,RufusMcNutt,,@theAndrewSharpe @Michael57229696 @APHClarkson It could be an opportunity to revitalise the Islands with remote wor… https://t.co/Z939h8rrxB
1376140923655053313,2021-03-28 11:55:38,RonaldVermeij,,"@Cyb3rky @UK_Daniel_Card ""UV would be cool but it’s just an LED strip that I set the colours on. That’s my fav sett… https://t.co/T8P8ii0gIP"
1376140907771273216,2021-03-28 11:55:34,AwsHenry,"Chelsea, QC","@MikePMoffatt A lot of 'tech' was going remote before the pandemic. When the pandemic hit for those in tech, or IT,… https://t.co/omItBEWb8S"
1376140885017161730,2021-03-28 11:55:29,AECIT_Leaders,,Microsoft: Remote work is exhausting and we need to take action now https://t.co/yEgwDZnqJf
1376138287883116545,2021-03-28 11:45:09,AJBCSurveys,"Chicago, Illinois",#DIsney News The Cutest Disney Loungefly Backpack is Now Available Online! https://t.co/Hc5MLQiBTT via @AJBCSurveys… https://t.co/1Mv19bT4hT
1376138262050406404,2021-03-28 11:45:03,theskyhorse,USA,"Five unbreakable rules for working at home. In the new normal, many people will return to the office and many — mor… https://t.co/pgAR3wyYoJ"
1376137206423814145,2021-03-28 11:40:52,ValeriaBrownEdu,Wakanda; The South ,"Read and teach this article. 

It's intersectional, specifically naming impacts on women of color and poor people;… https://t.co/fAvTF3WPGo"
1376136652125392906,2021-03-28 11:38:39,CovanceJobs,,"Want to work at Covance by Labcorp? We're hiring in #Princeton, NJ! Click for details: https://t.co/3WdSxCuoiK #GeneralScience"
1376136101199511552,2021-03-28 11:36:28,schwabs52,,The nonstop working-from-home workday has left many employees exhausted and managers wondering how to get everyone… https://t.co/nv5tdc3oT8
1376135732897718272,2021-03-28 11:35:00,Gabriel_Pogrund,"London, England","NEW with @tomhcalver

Hereditary peers, who can claim £162 a day for remote parliamentary work, have taken to votin… https://t.co/49aImGjyy1"
1376135385642831874,2021-03-28 11:33:37,Steph_Pittsford,"Pittsford, NY",@BobDuffyROC @RochesterChambr Small businesses and nonprofits could really use some training opportunities for empl… https://t.co/8llwyjLFEV
1376134809416736768,2021-03-28 11:31:20,sockthenerd,,@lennyhwn how does that work?? is it remotely controlling... the remote?
1376134476481318912,2021-03-28 11:30:01,IJNet,"Washington, D.C.","“Testing a remote work model showed us the value of some in-person work,” said @ignaciochans from @ObservadorUY, “w… https://t.co/lnFh99XgQT"
1376133665382670341,2021-03-28 11:26:47,steeleye2000,Earth,Remote work SHOULD be normalized #remotework #remotejobs https://t.co/sTcZiNjU79
1376133335177687043,2021-03-28 11:25:29,Lorelei_174,,@MollyTheAngry @theenunciater @SamCoatesSky I work in software and have worked a combination of remote and onsite a… https://t.co/tuaiUYLRqq
1376133040561401858,2021-03-28 11:24:18,newjoel,"London, England",@MrBonMot Maybe they're just watching really exciting DIY movies and the volume button on the remote control doesn't work
1376132974794653698,2021-03-28 11:24:03,kfjudge,,"Coachable Moments: Insider Risks, Cloud Storage and Remote Work #Security' our sponsors @proofpoint share great inf… https://t.co/NgaoxoUzbb"
1376132605834235905,2021-03-28 11:22:35,mark14907,London,Work-from-home suites going up in Osborne – Winnipeg Free Press – Remote Freelancer https://t.co/x5ixTGJ2ns
1376132155382886401,2021-03-28 11:20:47,Andreastorseter,"Manchester, England","Banks don’t like Bitcoin
Taxis don’t like Uber
Hotels don’t like Airbnb
Bookstores don’t like Amazon
Cinemas don’t… https://t.co/5jucJezPaL"
1376131970716078081,2021-03-28 11:20:03,PM_Results,Surrey UK,A key requirement to set a company up for remote work is a knowledge base.  Which one you should buy?… https://t.co/k0RM9e4eHi
1376131526467944448,2021-03-28 11:18:17,PavelNosok,"Valencia, Spain",6 New Remote Work Tools of the Week https://t.co/cqhV7D0RnH
1376131526434361348,2021-03-28 11:18:17,PavelNosok,"Valencia, Spain",6 New Remote Work Tools of the Week https://t.co/zirIMeFeqV
1376131475163082752,2021-03-28 11:18:05,CovanceJobs,,"If you're looking for work in Boston, MA, check out this job: https://t.co/sls316vfHB #GeneralScience #Beantown"
1376130956030050306,2021-03-28 11:16:01,AchimWallmeier,Lippstadt,"If given the choice, would you rather endure a vexing commute before sitting all day in a cubicle, or roll over and… https://t.co/IOgTgy1IVC"
1376130672549625863,2021-03-28 11:14:54,guerrafinancial,"Miami, FL","Some days you’ll go to the office, some days you’ll work from home. Technology is allowing it all to happen but als… https://t.co/ylDeDA2LOf"
1376130457255997441,2021-03-28 11:14:02,SarahHGordon1,Croydon,"“64% of managers believe that office workers are higher performers than remote workers, and in turn are likely to g… https://t.co/SklQK5qHwE"
1376130279350362112,2021-03-28 11:13:20,boatposting,⛵,I suspect that having forced people to work under house arrest might stuff remote work as a normalised practice out… https://t.co/stAr5d4yhg
1376130180817752065,2021-03-28 11:12:57,broken_remote,,You'll have to say every wicket India's given away has been soft. England haven't had to work for them #INDvsENG
1376130065558294540,2021-03-28 11:12:29,hrhobj,Somewhere,"@nitecoda1 Hi Mark. I'm Obianuju, an aspiring back-end/full stack developer from 🇳🇬.

I'm currently learning NodeJS… https://t.co/BcC5K2pUZp"
1376128313182224387,2021-03-28 11:05:31,AyushiMona,"Mumbai, India",@vanditamorarka @vanditamorarka if finances are holding you back I'd say still give it a shot. There are too many s… https://t.co/UjrOn3162E
1376127492570939392,2021-03-28 11:02:16,voxdotcom,,"When the 40-hour workweek became part of American labor law, it was designed so that men worked all day while wives… https://t.co/2YWU3USdbi"
1376127232356327427,2021-03-28 11:01:14,Nico,"Hamburg, Germany",Tech's hottest job title in 2021? 'Head of remote work' https://t.co/pCGm13hdCO via @sfchronicle
1376127204107681792,2021-03-28 11:01:07,GetMustered,,Remote Work: How to keep your company data secure with Microsoft Intune and Azure. - NPIT https://t.co/2S8KAG2dm3 https://t.co/qBEajd5qZF
1376126972766601219,2021-03-28 11:00:12,tomofweeks,,"Working remotely moves some structural barriers to inclusion and #diversity, but it can introduce other inequalitie… https://t.co/b4xEmXUivQ"
1376126876721250304,2021-03-28 10:59:49,BriggySmalls,London,"@Percroonz So leaving aside the PM’s appalling insinuation that we should consider remote work as ‘days off’, you t… https://t.co/Lv8fhA5lVZ"
1376126739169021953,2021-03-28 10:59:16,MichielMeer,The Netherlands,"@chris_herd Yup, I'm doing exactly this. Negotiated permanent remote work with my employer, bought a house in a rur… https://t.co/fP3ogKFikZ"
1376126432129204225,2021-03-28 10:58:03,memberwisejobs,London,Vacancy: Membership &amp; Programmes Manager - Political Studies Association - £32k - London/remote.… https://t.co/1NZV0zChs5
1376126169444196352,2021-03-28 10:57:00,gary_killington,"Romford, Essex, UK",@MarkEmms4 Also he misses the point that many people who have stayed employed throughout the pandemic have been tho… https://t.co/vk0bK5KVff
1376125030132764672,2021-03-28 10:52:29,xhensila02,,"😂😂😂😂😂
The need you had to quote me leaves me speechless 😶 
But yeah, go ahead and make assumptions about my life.… https://t.co/vqOk1Ea9B4"
1376124826402820098,2021-03-28 10:51:40,DanKaszeta,"London, UK","@randomovine Clearly, he's a bit remote from this concept of ""work"""
1376124522353586179,2021-03-28 10:50:27,remote_dev_jobs,,PHP Developer - USD Salary - REMOTE WORK at BairesDev LLC #Analyst #Angular #Application #CSS #Design #Frontend… https://t.co/LAdGnE15Ad
1376123158978252801,2021-03-28 10:45:02,TalentCulture,"Portland, OR","Today's best employers consider employee #wellbeing a top priority. Do you?

Listen as host @MeghanMBiro talks with… https://t.co/JOVXFPKbNw"
1376122886520463360,2021-03-28 10:43:57,huzaifablo,Islamabad,"Hello everyone,
I have a friend who has a good grip on Adobe softwares and Corel. He is in dire need of a job.
Any… https://t.co/DuJtOk1dof"
1376122569745559552,2021-03-28 10:42:42,PeopleHum,Singapore,"https://t.co/zzgZSzdjwg Is the future remote, back to office or mixed? Whatever you choose on the scale, peopleHum… https://t.co/AwYZF6jBm2"
1376121841312497665,2021-03-28 10:39:48,MainDirk,FrankfurtRheinMain,COVID made one thing painfully clear to me: between 99% remote work and 100% remote work lies a world of difference… https://t.co/9iIX5HVVpY
1376121667584409601,2021-03-28 10:39:07,RelocateMeUAE,"Dubai, UAE",The UAE cabinet has approved a new self-sponsored #Remote Work Visa that will enable employees from all over the wo… https://t.co/xBLRE3Vfp6
1376120382042861568,2021-03-28 10:34:00,SimonHoiberg,YouTube →,"Best platforms to find remote freelance work.

I've seen a lot of great collections going around Twitter lately.

B… https://t.co/HCkuLk9ub3"
1376120069210566656,2021-03-28 10:32:46,tmj_bel_jobs,Belgium,Want to work at Covance by Labcorp? We're hiring in #Brussels! Click the link in our bio for details on this job an… https://t.co/dBYQop1l53
1376119781569536004,2021-03-28 10:31:37,sietzesch,Amersfoort,"@barside2_mystic @afoy1_swe @AliBaburt I really miss this 😅 we did one hour and only 3 came by car/bike, the rest d… https://t.co/uJYRA0FLA5"
1376119737663504384,2021-03-28 10:31:27,widged,"Brussels, Belgium",@jburnmurdoch Studies have shown increase in productivity with remote work. Some of ponies have tried 4 days work w… https://t.co/RaHoYzinRN
1376119544809414660,2021-03-28 10:30:41,MNC20002,,"@brittan_steven And Rishi wants us all to return the the office to help the economy, I used to spend £2.5K per mont… https://t.co/WGa5J4nydP"
1376119146484695041,2021-03-28 10:29:06,lescoggi,asia-northeast1,@stonecoldkilzer Congrats you made it! 🎉 Remote working would be so much better if there wasn’t this pandemic linge… https://t.co/QuMfImN6yN
1376119006969520131,2021-03-28 10:28:32,Marketing_JobUK,United Kingdom,"Researcher / Market Research – Crowdsourcing Tech Firm – UK Remote, LS1: Our vision is simple – to be the number 1… https://t.co/8OrTFHh3lJ"
1376118968394600453,2021-03-28 10:28:23,vulcanr,Croacia,Listening a podcast about Remote vs. On site work - it’s scary that people still think that they have more support… https://t.co/kb5u4z0D71
1376118800341479431,2021-03-28 10:27:43,3XS0,𓂋𓍿𓀂𓁐𓏥𓈖𓆎𓅓𓏏𓊖,"Criteria to consider when selecting a Remote Work &amp; WFH solution or service
Available for download in Press Quality… https://t.co/7TbAXi9RSt"
1376118697224470529,2021-03-28 10:27:19,LilBluLambUK,United States,@RichardBurgon @thedefenderuk I will fight for the right to never again do the 5 day commute to work. The past year… https://t.co/SuxwPiy0uZ
1376117861987459073,2021-03-28 10:23:59,OmmcomNews,"Bhubaneshwar, India","With work from home becoming more popular amid the pandemic, cyberattacks against remote access protocols have cont… https://t.co/Or7leMSnnM"
1376117692340563969,2021-03-28 10:23:19,lauraruhiscott,,@SShanmugaratnam @DrSelvarajah Hi- yes definitely looking at different models and keep tweaking along the way. Here… https://t.co/bFk6nEzDTn
1376117637013512194,2021-03-28 10:23:06,arbeitnow,,Looking to work as Product Designer Sênior? #ProdutoJusbrasil #FullTime #Remote #hiring #jobs 👇 https://t.co/6ZYCw8y83t
1376116867509719041,2021-03-28 10:20:02,PM_Results,Surrey UK,Do employee monitoring tools have any place in remote work?  Read our views and review of Workpuls… https://t.co/hXjYI1pE9t
1376116826506166274,2021-03-28 10:19:53,gibbonofdoom,"Cambridge, England","If people that used to be forced to commute, aren't offered, flexible, remote work, there'll be a surge of people l… https://t.co/fVYkYmoiKp"
1376116743534485507,2021-03-28 10:19:33,wtfdidyouexpect,,@RichardBurgon 40 years of tech industry enabling remote working. Many companies primary products &amp; services for mo… https://t.co/JVVfHs5V4W
1376116348846276611,2021-03-28 10:17:59,nosilverv,,ah -- remote work hides tail risk. in person work front-loads it. https://t.co/QypBb526NJ
